id,year,mode,language,finweigh,general,stpvnbrd,swcndnbrd,cityligh,wtrswr,water,sewer,swclnbrd,stclnbrd,stswc,recparsy,parkvis,athfield,recpart,parkfa,recpract,parkgr,parklp,parkcl,libsystm,libmai,libbra,libonlin,libbo,onlibsvc,netlibsvc,libsta,conmalib,connelib,trspwlk,trsppub,trspbike,trsptaxi,trspdaln,trspcpl,trspptns,trspuber,munovr,mun12mth,muntim,muncle,munsaf,munmgmtcro,muncou,safdnb,safnnb,hrd311,cont311,use311sv,info311,infowebm,svc311,svcwebmo,phone311,web311,kids,k0to5,k6to18,kprisch,kpubsch,knosch,kqschl,dhouse,ownrenhm,dlivedsf,movesf,dincome,dage,gender,dsexornt,dethnic,primlang_1,primlang_2,primlang_3,primlang_4,deduc,disablephys,disablement,zipcode,district,mixed_1,mixed_2,mixed_3,mixed_4,issue1,issue2,issue3
201710056,2017,1,1,0.707617998,7,3,3,3,,2,3,,,3,5,3,7,2,,,,4,4,5,3,5,4,5,4,4,5,4,5,,,,,,,,,4,1,4,3,3,3,5,,,1,2,1,,,,,3,,2,,,,,,,1,2,6,4,3,7,2,2,4,1,,,,4,1,2,94110,9,,,,,904,,
201710057,2017,1,1,0.780640006,5,4,4,4,,1,2,,,4,4,3,4,1,4,5,,4,5,7,2,1,1,5,,6,4,3,,,,,,,,,,4,1,4,4,5,5,4,5,5,2,,,,,,,,,2,,,,,,,1,2,4,4,2,5,1,3,1,1,,,,2,2,2,94103,6,,,,,1003,,
201710058,2017,1,1,0.707617998,4,,,,,,,,,,4,2,4,1,4,4,,3,4,4,1,3,1,4,,6,4,,4,4,2,1,1,5,3,1,1,4,1,3,3,3,3,4,5,4,1,1,2,,,,,,3,2,,,,,,,2,1,6,4,5,7,2,3,2,1,,,,4,1,2,94116,7,,,,,402,,
201710059,2017,1,1,0.790762007,3,,,,,,,,,,3,3,4,2,,,,4,4,5,4,2,2,4,4,4,4,2,3,5,6,1,1,1,1,1,1,4,1,4,3,3,4,4,,,1,2,1,,,,,4,,2,,,,,,,1,2,6,4,1,6,2,3,2,1,,,,3,2,2,94133,3,,,,,101,,
201710060,2017,1,1,1.779706955,1,1,3,3,,4,3,,,1,5,4,3,2,,,,4,4,5,2,4,4,4,4,3,5,1,5,,,,,,,,,3,1,3,2,3,3,5,,,2,,,,,,,,,2,,,,,,,2,2,3,3,6,2,1,3,4,1,,,,4,2,2,94121,1,,,,,303,100,702
201710061,2017,1,1,0.790762007,4,,,,,,,,,,7,1,,2,,,,,,4,2,4,4,4,4,4,4,4,4,1,6,1,1,1,1,1,1,4,1,3,2,2,2,1,4,4,1,1,1,,,,,,,2,,,,,,,1,2,6,4,8,6,1,3,9,1,,,,4,2,2,94102,11,,,,,100,,
201710062,2017,1,1,0.707617998,2,,,,,,,,,,2,5,2,1,3,3,,2,2,3,1,2,3,3,4,3,4,,4,1,3,1,3,6,6,1,1,3,1,3,2,3,1,3,4,4,2,,,,,,,,,2,,,,,,,2,2,6,2,6,7,1,3,4,1,,,,4,2,2,94132,7,,,,,500,,
201710063,2017,1,1,0.780640006,3,3,3,3,,4,5,,,3,2,5,4,1,4,4,,4,3,4,3,2,3,5,5,4,6,4,6,,,,,,,,,3,1,4,3,4,4,4,5,4,1,2,1,,,,,4,,2,,,,,,,6,3,1,1,8,5,1,3,4,1,,,,4,1,1,94109,6,,,,,400,,
201710064,2017,1,1,0.871954024,4,3,3,3,,4,3,,,3,4,5,3,1,3,3,,4,3,4,2,1,1,4,,6,4,4,,,,,,,,,,3,1,3,3,4,2,4,5,4,1,1,3,,,,,,4,1,2,1,2,1,2,4,4,1,6,4,6,4,1,3,2,1,,,,4,2,2,94116,6,,,,,100,102,
201710065,2017,1,1,0.707617998,3,,,,,,,,,,4,3,4,2,,,,4,4,7,1,1,1,,,,,,,4,4,1,1,6,1,1,1,4,1,4,4,4,6,4,,,2,,,,,,,,,2,,,,,,,1,1,6,4,6,7,1,3,4,1,,,,4,1,2,94127,7,,,,,403,,
201710066,2017,1,1,0.933275998,4,,,,,,,,,,4,3,7,2,,,,4,5,7,1,1,1,,,,,,,1,2,1,1,6,1,1,1,4,1,5,4,4,4,4,,,1,2,1,,,,,5,,2,,,,,,,5,2,6,2,7,3,1,3,10,1,,,,2,2,2,94122,4,2,5,,,901,,
201710067,2017,1,1,0.707617998,4,3,2,1,,5,2,,,3,3,5,4,1,3,3,,5,4,4,4,1,1,5,,3,3,2,,,,,,,,,,2,1,3,2,2,4,4,,,1,5,1,,,,,4,,2,,,,,,,2,2,6,3,5,7,2,3,4,1,45,,,4,2,1,94109,2,,,,,4,,
201710068,2017,1,1,1.779706955,4,2,3,3,,5,5,,,2,5,5,7,2,,,,5,4,7,1,1,1,,,,,,,,,,,,,,,3,1,4,3,2,1,4,4,3,1,1,1,,,,,,,2,,,,,,,2,2,4,3,4,2,1,3,4,1,,,,4,2,2,94115,5,,,,,100,101,
201710069,2017,1,1,0.933275998,3,,,,,,,,,,3,4,3,2,,,,4,4,7,1,1,1,,,,,,,6,4,2,4,5,2,1,1,3,1,2,3,4,3,4,,,1,1,2,,,,,,4,2,,,,,,,2,1,4,4,7,3,1,3,4,1,,,,4,2,2,94117,6,,,,,100,,
201710070,2017,1,1,0.707617998,5,5,3,5,,5,5,,,5,5,4,5,1,5,5,,5,4,5,2,5,1,5,,4,5,5,5,,,,,,,,,5,1,4,3,5,4,5,,,2,,,,,,,,,2,,,,,,,2,1,6,3,8,7,2,3,5,1,,,,4,2,2,94127,7,,,,,800,,
201710071,2017,1,1,0.933275998,4,,,,,,,,,,4,4,3,1,3,4,,4,4,5,1,4,1,4,,6,5,,5,5,6,3,3,4,1,1,2,4,1,5,4,4,4,4,,,1,1,2,,,,,,5,1,1,2,,,,,4,1,4,3,7,3,1,3,3,1,,,,4,2,2,94110,9,,,,,202,402,
201710072,2017,1,1,0.871954024,2,3,5,4,,4,4,,,3,4,5,7,2,,,,3,4,7,1,1,1,,,,,,,,,,,,,,,4,1,7,7,7,6,7,4,4,2,,,,,,,,,2,,,,,,,2,1,1,4,7,4,1,2,4,1,,,,4,2,2,94115,2,,,,,704,700,
201710073,2017,1,1,1.779706955,4,2,4,4,,4,3,,,2,4,5,4,2,,,,4,4,5,1,5,2,5,4,4,5,,5,,,,,,,,,2,1,3,2,4,3,5,,,1,3,3,,,,,5,5,1,1,2,,,,,3,2,3,4,6,2,2,3,4,1,,,,4,2,2,94118,1,,,,,400,402,
201710074,2017,1,1,0.707617998,3,,,,,,,,,,5,5,7,1,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,6,6,1,1,3,1,1,1,4,1,4,3,4,4,4,,,1,2,1,,,,,5,,2,,,,,,,1,1,6,4,8,7,1,3,4,1,,,,4,2,2,94109,5,,,,,402,,
201710075,2017,1,1,0.933275998,3,,,,,,,,,,4,5,5,2,,,,4,3,4,1,1,1,,,,,,,6,2,2,1,5,1,1,5,2,1,1,1,4,1,4,5,4,1,2,2,,,,,2,3,2,,,,,,,2,1,4,4,7,3,1,2,4,1,,,,4,2,2,94110,9,,,,,106,103,
201710076,2017,1,1,0.933275998,4,3,4,2,,4,4,,,3,7,1,,2,,,,,,3,1,3,1,3,,6,5,,5,,,,,,,,,4,1,2,4,4,3,4,,,1,1,1,,,,,,,1,1,1,1,2,2,4,4,2,6,4,4,3,2,3,10,1,,,,3,2,2,94132,11,1,5,6,,602,,
201710077,2017,1,1,0.707617998,5,,,,,,,,,,5,5,4,1,4,4,,4,4,5,1,5,1,4,,4,4,,4,6,6,1,1,1,2,1,1,4,1,4,3,4,4,4,5,4,1,2,2,,,,,4,4,2,,,,,,,3,1,6,4,6,7,2,3,4,1,,,,4,2,2,94131,7,,,,,402,,
201710078,2017,1,1,0.871954024,4,4,4,4,,4,6,,,4,4,5,3,2,,,,4,4,5,3,4,3,4,6,6,4,5,5,,,,,,,,,3,1,3,3,4,4,4,4,4,1,1,1,,,,,,,2,,,,,,,1,2,4,3,5,4,1,2,10,1,,,,4,2,2,94114,8,4,5,,,402,,
201710079,2017,1,1,1.779706955,5,,,,,,,,,,4,5,3,2,,,,5,4,4,3,1,4,5,5,5,4,5,,5,6,1,1,1,6,1,3,4,1,5,5,5,5,4,,,2,,,,,,,,,2,,,,,,,1,2,1,4,6,2,1,3,5,3,,,,4,2,2,94103,6,,,,,100,102,
201710080,2017,1,1,0.933275998,5,5,5,4,,5,4,,,5,5,5,4,1,5,5,,5,5,4,5,1,1,6,,6,4,4,,,,,,,,,,4,1,4,4,5,4,4,,,1,1,1,,,,,,,1,1,1,2,2,1,4,4,1,3,2,7,3,1,3,2,1,,,,4,2,2,94134,9,,,,,402,,
201710081,2017,1,1,0.871954024,2,,,,,,,,,,5,2,7,2,,,,5,3,5,1,1,1,,,,,,,6,2,1,2,5,1,1,2,5,1,7,3,3,2,2,4,4,1,1,1,,,,,,,2,,,,,,,1,2,4,3,6,4,2,3,4,1,,,,4,2,2,94108,3,,,,,0,,
201710082,2017,1,1,1.779706955,5,,,,,,,,,,4,4,4,1,4,4,,4,5,5,3,3,1,4,,5,4,4,4,1,1,1,1,6,1,1,2,4,2,,,,,,5,5,2,,,,,,,,,2,,,,,,,3,2,4,3,5,2,1,3,2,1,,,,4,2,2,94122,4,,,,,303,401,
201710083,2017,1,1,0.780640006,3,,,,,,,,,,4,4,4,2,,,,4,4,4,1,4,1,3,,3,5,,4,6,4,4,1,6,1,1,2,4,1,3,2,3,2,3,,,1,1,1,,,,,,,2,,,,,,,1,2,5,3,3,5,1,2,5,1,,,,4,2,2,94110,9,,,,,100,,
201710084,2017,1,1,0.707617998,4,5,4,5,,5,4,,,5,4,4,4,2,,,,5,4,4,1,4,1,4,,6,5,,5,,,,,,,,,4,1,3,4,4,4,4,4,3,2,,,,,,,,,2,,,,,,,1,2,6,2,5,7,1,3,4,1,,,,4,2,2,94115,2,,,,,400,,
201710085,2017,1,1,0.780640006,3,,,,,,,,,,4,5,4,2,,,,4,3,4,3,2,1,5,,6,5,4,3,6,5,2,2,4,1,1,2,4,1,3,4,4,3,3,4,2,1,3,1,,,,,4,,2,,,,,,,2,1,6,4,5,5,1,2,10,1,,,,4,2,2,94114,8,5,6,,,100,102,
201710086,2017,1,1,0.871954024,4,,,,,,,,,,5,3,7,1,3,7,,4,4,5,1,3,1,3,,6,4,,5,3,1,3,1,5,5,1,1,4,1,4,4,4,4,3,,,1,1,1,,,,,,,1,1,1,2,1,2,4,3,2,4,1,4,4,1,3,2,2,,,,3,2,2,94158,10,,,,,401,,
201710087,2017,1,1,0.707617998,4,5,5,5,,5,5,,,5,7,1,,2,,,,,,7,1,1,1,,,,,,,,,,,,,,,6,2,,,,,,,,1,2,2,,,,,5,6,2,,,,,,,1,1,6,4,5,7,1,3,4,1,,,,4,2,2,94112,11,,,,,100,,
201710088,2017,1,1,0.933275998,3,,,,,,,,,,4,5,5,1,5,5,,4,3,5,4,3,1,5,,4,5,5,4,6,6,1,3,1,3,1,1,4,1,5,3,2,3,3,,,1,4,1,,,,,4,,1,2,1,2,1,2,3,6,8,2,2,2,3,2,3,4,1,,,,2,1,1,94102,8,,,,,400,,
201710089,2017,1,1,0.933275998,4,4,4,4,,5,5,,,4,5,5,4,1,4,5,,5,4,4,2,4,4,5,3,4,5,4,5,,,,,,,,,4,1,3,4,4,4,3,5,4,1,1,2,,,,,,3,1,2,1,2,1,2,4,4,1,6,4,6,3,2,3,4,1,,,,4,2,2,94121,1,,,,,403,,
201710090,2017,1,1,1.454313993,4,4,3,4,,4,4,,,4,3,5,4,2,,,,4,3,3,1,3,1,3,,3,3,,3,,,,,,,,,2,1,2,2,3,3,3,5,4,1,1,3,,,,,,4,2,,,,,,,2,1,4,2,6,1,2,3,4,1,,,,4,2,2,94118,1,,,,,401,,
201710091,2017,1,1,1.454313993,3,3,4,3,,4,5,,,3,3,4,3,2,,,,5,3,3,1,1,1,,,,,,,,,,,,,,,2,1,1,3,4,3,3,5,4,1,1,1,,,,,,,2,,,,,,,3,5,5,2,3,1,1,3,5,1,,,,3,2,2,94110,10,,,,,101,,
201710092,2017,1,1,0.871954024,3,5,5,5,,5,5,,,5,5,4,5,2,,,,5,5,5,1,2,1,5,,5,5,,5,,,,,,,,,5,1,1,2,1,3,2,,,2,,,,,,,,,1,1,2,,,,,6,1,6,4,7,4,1,3,10,1,,,,3,1,2,94110,8,4,6,,,500,,
201710093,2017,1,1,0.707617998,4,,,,,,,,,,3,5,4,1,4,4,,4,2,4,2,1,1,3,,6,5,4,,6,5,1,1,5,5,1,1,4,1,4,3,3,2,4,5,5,1,2,1,,,,,5,,2,,,,,,,2,1,6,4,6,7,2,2,4,1,,,,4,1,2,94116,7,,,,,100,,
201710094,2017,1,1,0.707617998,1,3,3,1,,3,3,,,3,4,3,4,1,4,4,,4,4,5,1,3,1,3,,5,4,,4,,,,,,,,,3,2,,,,,,,,2,,,,,,,,,2,,,,,,,1,1,6,3,6,7,2,3,5,1,,,,3,2,2,94127,7,,,,,702,,
201710095,2017,1,1,0.707617998,4,,,,,,,,,,3,4,7,1,4,4,,4,3,5,5,1,5,5,5,5,5,5,,5,2,1,2,4,1,1,1,4,1,4,4,4,3,4,,,1,4,1,,,,,4,,2,,,,,,,7,2,6,6,8,7,1,5,4,1,,,,4,3,3,94118,1,,,,,3,701,
201710096,2017,1,1,0.933275998,3,2,2,3,,4,2,,,2,3,2,4,2,,,,5,3,5,4,4,4,5,5,5,5,3,4,,,,,,,,,3,2,,,,,,3,3,1,2,1,,,,,3,,1,2,1,2,1,2,3,2,2,6,4,8,3,2,3,1,1,,,,3,2,2,99999,0,,,,,0,,
201710097,2017,1,1,0.933275998,4,3,4,3,,4,6,,,3,4,3,4,2,,,,3,4,7,1,1,1,,,,,,,,,,,,,,,3,2,,,,,,4,4,2,,,,,,,,,1,2,1,2,1,2,3,4,1,2,4,5,3,1,3,2,1,,,,4,2,2,94124,10,,,,,6,,
201710098,2017,1,1,0.871954024,4,3,3,4,,4,4,,,3,5,4,4,1,4,4,,4,4,4,4,4,2,4,4,4,4,4,4,,,,,,,,,3,1,3,4,4,3,4,3,4,1,3,2,,,,,5,5,1,2,1,2,1,2,5,4,2,4,2,4,4,2,3,2,1,,,,4,2,2,94112,9,,,,,305,,
201710099,2017,1,1,1.454313993,4,,,,,,,,,,5,5,5,1,5,5,,5,4,5,1,1,4,5,5,5,5,,,5,6,4,1,1,6,1,6,5,1,5,4,5,5,5,4,4,1,2,2,,,,,5,5,2,,,,,,,4,2,4,4,1,1,1,3,10,13,,,,3,2,2,94110,10,1,3,,,1003,,
201710100,2017,1,1,0.790762007,3,3,3,4,,4,3,,,3,4,4,7,2,,,,4,4,5,1,3,4,4,4,5,5,,5,,,,,,,,,2,1,2,2,4,3,4,4,3,1,1,1,,,,,,,1,2,1,2,1,2,4,3,1,5,4,8,6,2,3,2,1,,,,3,2,2,94116,4,,,,,800,,
201710101,2017,1,1,0.780640006,4,,,,,,,,,,4,5,4,2,,,,4,3,7,1,1,1,,,,,,,6,4,3,1,4,1,1,2,3,1,3,3,4,3,4,,,1,3,1,,,,,4,,2,,,,,,,2,2,5,3,6,5,1,2,4,1,,,,4,2,2,94103,8,,,,,402,,
201710102,2017,1,1,1.779706955,5,5,5,5,,5,5,,,5,4,4,4,2,,,,5,4,5,1,2,1,5,,5,5,,5,,,,,,,,,5,1,5,5,5,4,5,5,5,2,,,,,,,,,2,,,,,,,3,2,4,1,5,2,1,3,2,2,,,,4,2,2,94109,3,,,,,305,,
201710103,2017,1,1,1.779706955,4,4,3,4,,5,4,,,4,4,4,4,2,,,,4,2,5,1,4,4,5,4,4,4,,5,,,,,,,,,4,1,4,4,2,4,4,,,1,1,1,,,,,,,2,,,,,,,2,2,5,1,5,2,1,3,2,1,,,,4,2,2,94132,7,,,,,402,,
201710104,2017,1,1,0.790762007,7,4,4,4,,4,4,,,4,4,2,7,2,,,,6,4,5,1,2,2,4,5,4,5,,5,,,,,,,,,4,1,4,4,4,4,4,5,5,1,1,2,,,,,,4,2,,,,,,,3,1,6,3,8,6,2,3,2,1,,,,3,1,2,94116,4,,,,,6,100,
201710105,2017,1,1,0.871954024,2,,,,,,,,,,3,4,3,2,,,,4,4,5,2,4,1,3,,6,4,3,5,5,2,1,1,5,2,1,5,3,1,4,3,3,3,3,3,2,1,4,1,,,,,5,,2,,,,,,,4,1,5,4,8,4,1,5,9,1,4,,,4,2,2,94109,3,,,,,700,702,
201710106,2017,1,1,0.933275998,1,,,,,,,,,,3,5,4,2,,,,4,4,7,1,1,1,,,,,,,6,1,1,4,1,6,1,1,2,2,,,,,,,,1,2,1,,,,,2,,2,,,,,,,2,2,3,3,7,3,1,3,4,1,,,,4,2,2,94133,3,,,,,9999,,
201710107,2017,1,1,0.780640006,3,2,3,4,,4,4,,,2,4,4,3,2,,,,4,3,4,3,1,1,4,,6,4,3,,,,,,,,,,2,1,2,2,3,2,4,,,1,3,1,,,,,3,,2,,,,,,,2,1,5,4,6,5,1,2,4,1,,,,4,2,2,94114,8,,,,,100,,
201710108,2017,1,1,0.790762007,2,1,4,4,,4,5,,,1,4,3,4,2,,,,3,2,4,1,1,1,,,,,,,,,,,,,,,1,1,3,1,3,3,1,4,3,1,2,1,,,,,5,,2,,,,,,,1,1,6,4,6,6,1,3,4,1,,,,3,2,2,94112,11,,,,,800,,
201710109,2017,1,1,0.790762007,2,,,,,,,,,,4,5,3,2,,,,4,1,5,2,2,3,4,4,6,6,2,6,4,2,1,1,6,1,1,1,2,1,2,4,4,3,2,,,1,3,1,,,,,2,,2,,,,,,,1,1,6,3,6,6,1,3,4,1,,,,3,2,2,94103,9,,,,,100,,
201710110,2017,1,1,1.779706955,2,2,2,4,,5,5,,,2,3,5,2,2,,,,2,3,3,4,1,4,4,4,3,4,1,,,,,,,,,,2,1,1,3,1,1,2,5,5,1,1,3,,,,,,4,2,,,,,,,2,5,6,4,6,2,1,3,4,1,,,,4,2,2,94123,2,,,,,101,5,
201710111,2017,1,1,0.790762007,1,1,1,4,,4,4,,,1,4,5,7,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,4,1,4,4,4,4,4,,,2,,,,,,,,,2,,,,,,,1,2,6,4,4,6,1,1,9,1,,,,2,2,2,99999,0,,,,,0,,
201710112,2017,1,1,0.933275998,3,4,3,2,,4,4,,,4,4,4,3,2,,,,3,4,3,4,4,1,4,,3,3,4,4,,,,,,,,,2,1,2,2,3,2,4,4,3,1,2,2,,,,,3,2,1,1,1,1,1,2,4,4,2,6,4,4,3,2,3,4,1,,,,4,1,1,94110,8,,,,,602,,
201710113,2017,1,1,1.779706955,2,,,,,,,,,,2,5,3,2,,,,4,4,4,1,3,1,6,,3,4,,4,6,5,1,2,5,5,1,1,2,1,2,1,3,2,4,,,1,2,2,,,,,4,6,2,,,,,,,2,2,6,4,5,2,1,5,5,1,,,,4,2,2,94116,7,,,,,306,,
201710114,2017,1,1,1.779706955,4,,,,,,,,,,5,5,5,1,7,5,,4,4,5,1,2,1,5,,5,5,,5,4,2,2,1,5,5,1,3,4,1,4,4,5,3,5,,,1,1,2,,,,,,4,2,,,,,,,2,1,5,3,5,2,1,3,4,1,,,,4,2,2,94122,4,,,,,400,,
201710115,2017,1,1,1.779706955,3,,,,,,,,,,3,5,3,1,3,3,,3,3,3,3,3,3,4,3,2,1,1,1,5,6,1,2,4,3,1,5,1,1,1,1,1,1,1,,,2,,,,,,,,,1,1,1,2,2,1,3,4,1,3,3,6,2,1,3,5,1,,,,2,2,1,94103,5,,,,,2,,
201710116,2017,1,1,1.779706955,3,3,3,4,,4,3,,,3,4,4,4,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,3,1,3,3,2,3,4,4,4,1,1,1,,,,,,,2,,,,,,,1,2,5,4,3,2,2,3,5,1,,,,3,2,2,94112,11,,,,,3,,
201710117,2017,1,1,0.933275998,3,4,4,4,,5,4,,,4,3,5,4,1,2,3,,3,4,4,2,1,1,4,,6,4,5,,,,,,,,,,3,1,3,4,5,4,4,5,5,1,2,1,,,,,3,,2,,,,,,,1,8,3,3,1,3,1,3,10,1,,,,2,1,2,94102,6,6,4,,,102,,
201710118,2017,1,1,0.871954024,4,3,3,4,,4,4,,,3,4,2,4,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,6,2,,,,,,,,1,1,1,,,,,,,1,2,1,2,2,1,4,3,1,6,4,4,4,1,3,4,1,,,,3,2,1,94127,7,,,,,1003,,
201710119,2017,1,1,0.707617998,3,,,,,,,,,,7,3,3,2,,,,3,3,3,1,1,1,,,,,,,5,5,1,1,1,1,1,2,1,1,1,2,3,3,3,,,1,2,1,,,,,3,,2,,,,,,,1,1,6,4,8,7,2,3,2,1,,,,4,1,2,94118,1,,,,,100,500,
201710120,2017,1,1,1.454313993,4,5,4,4,,5,4,,,5,5,4,5,2,,,,5,5,4,1,4,1,4,,6,5,,5,,,,,,,,,3,1,3,3,5,3,5,5,4,2,,,,,,,,,2,,,,,,,6,2,1,1,5,1,1,3,2,1,,,,4,2,2,94118,1,,,,,802,807,801
201710121,2017,1,1,0.933275998,4,4,3,4,,5,4,,,4,5,4,7,2,,,,4,3,5,1,4,3,4,5,6,5,,5,,,,,,,,,2,1,2,1,3,2,2,,,1,1,2,,,,,,4,1,2,1,2,2,1,5,3,1,4,4,8,3,1,3,4,1,,,,4,2,2,94114,8,,,,,402,,
201710122,2017,1,1,0.780640006,2,,,,,,,,,,5,4,7,2,,,,5,5,7,1,1,1,,,,,,,6,5,5,1,5,1,1,1,5,1,5,5,5,5,7,,,2,,,,,,,,,2,,,,,,,2,2,2,1,6,5,1,3,4,1,,,,4,2,2,94111,3,,,,,401,,
201710123,2017,1,1,0.933275998,4,4,2,4,,4,3,,,4,5,4,4,2,,,,4,4,5,1,3,3,5,5,6,5,,5,,,,,,,,,6,2,,,,,,,,1,2,1,,,,,3,,2,,,,,,,2,1,6,4,8,3,2,3,5,1,3,,,4,2,2,94112,11,,,,,100,103,
201710124,2017,1,1,1.779706955,5,,,,,,,,,,5,4,7,2,,,,5,4,7,1,1,1,,,,,,,6,1,1,1,1,1,1,6,6,2,,,,,,5,5,2,,,,,,,,,2,,,,,,,1,2,1,4,8,2,2,3,4,1,,,,4,2,2,94109,3,,,,,101,105,
201710125,2017,1,1,0.780640006,4,4,4,5,,5,4,,,4,5,5,5,2,,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,4,1,5,5,5,4,4,,,1,1,1,,,,,,,2,,,,,,,3,1,4,6,6,5,2,3,4,4,,,,4,2,2,94122,4,,,,,702,,
201710126,2017,1,1,0.933275998,5,5,4,1,,4,4,,,5,4,5,7,2,,,,5,5,5,1,1,1,,,,,,,,,,,,,,,5,1,5,5,5,5,5,5,5,1,4,1,,,,,5,,2,,,,,,,2,2,4,4,8,3,1,5,3,13,,,,2,2,2,94116,7,,,,,9999,,
201710127,2017,1,1,0.780640006,4,,,,,,,,,,4,5,3,2,,,,4,4,7,1,1,1,,,,,,,6,5,1,2,5,6,1,2,3,1,3,4,4,3,4,,,2,,,,,,,,,1,2,1,2,1,1,3,4,1,5,4,7,5,2,3,4,1,,,,4,2,2,94117,5,,,,,700,,
201710128,2017,1,1,0.707617998,4,4,4,4,,4,3,,,4,1,5,5,2,,,,1,1,5,1,2,1,5,,5,5,,5,,,,,,,,,3,1,3,3,3,3,3,5,3,2,,,,,,,,,1,2,1,2,1,2,5,2,1,6,4,2,7,2,3,4,1,,,,3,1,2,94114,8,,,,,401,306,
201710129,2017,1,1,0.933275998,2,,,,,,,,,,4,5,7,1,4,4,,4,4,4,1,2,1,4,,6,6,,4,6,2,1,1,2,1,1,3,1,1,1,3,3,2,4,,,2,,,,,,,,,1,1,2,,,,,3,1,4,2,7,3,1,3,3,1,,,,4,2,2,94127,7,,,,,800,,
201710130,2017,1,1,1.779706955,3,,,,,,,,,,2,1,,2,,,,,,4,4,1,2,6,3,6,4,3,,5,3,1,1,4,1,3,5,5,1,3,3,3,3,4,,,2,,,,,,,,,2,,,,,,,1,2,1,1,1,2,1,5,2,2,,,,4,2,2,94158,6,,,,,5,802,
201710131,2017,1,1,0.780640006,4,4,4,3,,5,4,,,4,4,5,7,2,,,,5,3,7,1,1,1,,,,,,,,,,,,,,,2,1,2,3,4,2,4,,,1,2,1,,,,,5,,2,,,,,,,2,2,4,4,6,5,2,3,4,1,,,,4,2,2,94114,8,,,,,402,,
201710132,2017,1,1,0.871954024,4,4,2,4,,4,4,,,4,4,2,4,2,,,,4,4,4,3,3,3,3,4,6,4,4,4,,,,,,,,,4,1,3,3,3,3,4,4,4,1,1,1,,,,,,,2,,,,,,,2,2,3,2,8,4,2,3,1,1,,,,4,2,2,94116,4,,,,,100,,
201710133,2017,1,1,0.871954024,2,1,2,3,,4,3,,,1,1,5,7,2,,,,2,2,4,3,1,3,5,5,6,6,4,,,,,,,,,,6,2,,,,,,,,1,5,5,,,,,5,4,2,,,,,,,2,1,5,3,4,4,2,3,10,1,,,,4,2,2,94103,9,3,4,,,100,106,
201710134,2017,1,1,0.871954024,4,5,4,4,,5,5,,,5,4,3,4,2,,,,5,5,5,3,3,2,4,5,4,5,5,5,,,,,,,,,3,1,3,4,4,3,3,,,1,2,2,,,,,5,5,2,,,,,,,3,1,3,3,1,4,1,3,2,2,,,,4,2,2,94116,7,,,,,403,,
201710135,2017,1,1,0.707617998,3,4,4,4,,4,3,,,4,7,1,,2,,,,,,7,1,1,1,,,,,,,,,,,,,,,6,2,,,,,,,,1,1,1,,,,,,,2,,,,,,,3,1,6,4,8,7,2,5,2,1,,,,4,2,2,94131,8,,,,,9999,,
201710136,2017,1,1,0.933275998,5,4,4,4,,4,4,,,4,4,2,4,1,4,4,,5,4,5,3,3,1,6,,6,3,4,4,,,,,,,,,4,1,4,5,5,5,3,,,1,1,5,,,,,,5,2,,,,,,,2,2,6,2,2,3,1,3,1,1,,,,3,2,2,94124,10,,,,,303,,
201710137,2017,1,1,0.933275998,4,,,,,,,,,,4,4,3,2,,,,4,3,4,1,4,5,4,4,4,4,,4,6,6,1,2,5,2,1,2,3,1,3,3,3,3,4,5,4,1,1,1,,,,,,,2,,,,,,,2,2,4,3,7,3,1,3,5,1,,,,4,2,2,94121,1,,,,,9999,,
201710138,2017,1,1,0.707617998,3,4,3,4,,4,3,,,4,4,3,4,2,,,,4,3,5,5,3,4,5,3,3,5,5,5,,,,,,,,,3,1,2,2,3,3,3,,,1,2,1,,,,,4,,2,,,,,,,1,1,6,4,4,7,2,3,5,1,3,,,4,2,2,94116,4,,,,,101,105,
201710139,2017,1,1,0.707617998,2,1,3,3,,3,4,,,1,2,4,7,1,3,3,,3,3,3,2,4,1,3,,6,4,1,4,,,,,,,,,2,2,,,,,,3,2,1,3,1,,,,,4,,1,1,1,2,1,2,3,2,2,6,2,5,7,1,3,1,1,,,,4,2,2,94124,10,,,,,402,303,
201710140,2017,1,1,0.871954024,3,,,,,,,,,,4,5,4,2,,,,4,4,4,1,1,1,,,,,,,6,3,6,1,6,5,1,2,3,1,4,2,3,4,4,,,1,3,3,,,,,4,4,1,1,2,,,,,4,1,5,1,7,4,1,3,4,1,,,,4,2,2,94115,5,,,,,702,,
201710141,2017,1,1,1.779706955,4,4,4,5,,4,5,,,4,5,4,7,2,,,,5,5,5,3,2,1,4,,6,5,5,5,,,,,,,,,3,1,4,4,3,5,4,,,2,,,,,,,,,2,,,,,,,2,2,3,4,7,2,2,2,4,1,,,,3,1,1,94122,4,,,,,100,402,
